Reaction ID,Confidence Score
C12DCACT,2
DOCOSADIACTD,2
DOCOSDIACTD,2
EX_3bcrn_e,0
EX_3ddcrn_e,0
EX_3deccrn_e,0
EX_3hexdcrn_e,0
RE3010M,0
RE3011M,0
RE3012C,0
RE3012M,0
RE3012R,0
EX_3octdec2crn_e,0
EX_3octdeccrn_e,0
EX_3octdece1crn_e,0
EX_3tdcrn_e,0
EX_3tetd7ecoacrn_e,0
EX_3ttetddcoacrn_e,0
EX_c16dc_e,0
EX_c4crn_e,0
RE3015R,0
RE3033C,0
RE3431C,0
RE3432M,0
RE3432X,0
RE3435C,0
RE3470C,0
RE3470M,0
RE3475C,0
EX_c51crn_e,0
EX_c6dc_e,0
EX_c81crn_e,0
RE3488R,0
EX_c8dc_e,0
RE3493C,0
FAS180COA,4
RE3496C,0
RE3525C,0
EX_ddece1crn_e,0
EX_ddeccrn_e,0
EX_doco13ac_e,0
EX_ivcrn_e,0
RE3525R,0
RE3556C,0
RE3568C,0
EX_tetdec2crn_e,0
EX_tetdece1crn_e,0
FAOXC101C102m,4
FAOXC101C102x,4
RE3624M,0
RE3629C,0
RE3630C,0
RE3637C,0
EX_prostgi2_e,0
FAOXC101C8m,4
FAOXC102C101x,4
FAOXC102C103m,4
FAOXC102C103x,4
FAOXC10DCC8DCx,4
FAOXC11BRC9BRx,4
FAOXC11C9m,4
FAOXC121C10x,4
EX_C02470_e,0
FAOXC121x,4
FAOXC122C101m,4
EX_HC02193_e,0
EX_HC02196_e,0
SEBCOAPET,4
EX_HC02220_e,1
STRDNCCOAtxc,4
EX_HC02194_e,1
FAS80COA_L,4
EX_HC02197_e,0
EX_HC02180_e,0
SUBEACTD,2
SUBERCACT,2
SUCCACT,2
SUCCOAPET,4
TETDEC2CRNe,2
ALAATB0tc,4
ASCBSVCTtc,4
BALABETAtc,4
CYSATB0tc,4
EX_HC02202_e,0
TTDCPT1,4
C141ACBP,3
C141CPT1,4
C141OHc,2
C142ACBP,3
C142OHe,2
C161OHc,4
C162OHc,2
C162OHe,2
C16DCc,4
C16DCe,2
FA160COAabcp_1,4
FOLt,3
GLCSGLT1le,4
GLNyLATthc,4
GLYGLYCNc,4
GLYPROPEPT1tc,4
C181OHc,4
C30CPT1,4
C40CPT1,4
C4OHc,4
C4x,4
C50CPT1,4
C6CRNe,2
GLYSNAT5tc,4
HISyLATthc,4
ILEATB0tc,4
LEUyLAThtc,4
LYSATB0tc,4
METyLATthc,4
OCDEAFABP1tc,4
C6CRNtcx,4
C6DCe,2
SK_c81coa_c,0
C81CPT1,4
C8CRNe,2
C8DCc,4
C8DCe,2
C9BRxtc,4
EX_tdechola_e,0
DCATDc,2
DCSPTN1COAtxc,4
DDECCRNe,2
DDECE1CRNe,2
DECCRNe,2
EX_fmn_e,0
EX_q10_e,0
DECDICRNe,2
DOCO13ECOAtxc,4
FATP4t,4
FAOXC160140x,4
FAOXC181C161m,4
FAOXC181C161x,4
FADH2ETC,4
FE3t,4
ACP1e,0
GLUPROASCT1,2
GLYCt,0
INSt5,0
FAOXC182C182OHm,4
FAOXC183C163Gm,4
FAOXC184C163m,4
IPDDI,3
FAOXC184C164x,4
FAOXC184x,4
FAOXC185m,4
FAOXC201C181x,4
FAOXC204C184m,4
FAOXC205C184x,4
FAOXC205C185m,4
MEVK1,4
MTHFR3,2
PGLc,4
PMEVK,4
PNTOt5,0
PTRCtex2,2
FAOXC225C204x,4
FAOXC225m,4
FAOXC225x,4
FAOXC226C205m,4
RPEc,4
TRPB0AT3tc,0
CAMPt,4
FAOXC226C225x,4
FAOXC226C227m,4
FATP5t,4
FAOXC226m,4
FAOXC22C20x,4
FAOXC241C221x,4
FAOXC24C22x,4
FRUt4,4
GCHOLAt3,4
RIBFLVt3o,4
CHSTEROLt,4
FAOXC5C3x,4
FAOXC5C5DCc,4
FAOXC5C5OHm,4
FAOXC5OHc,4
FAOXC61C4m,4
FAOXC61C4x,4
FAOXC61x,4
FAOXC6C4m,4
FAOXC7C5m,4
FAOXC81C61x,4
r0963,0
LNELDCCRNte,0
ODECRNte,0
PMTCRNte,0
HDCECRNte,0
EX_argsuc_e,0
EX_stcrn_e,0
EX_hdcecrn_e,0
HC00342te,0
PHLAC,3
FAOXC8C6x,4
FAOXTC101TC102m,4
FAOXTC102C101m,4
FAOXTC122TC101m,4
FAOXTC122m,4
C14825c,3
3MHISc,3
FAOXTC142TC122m,4
PHACGLYc,3
GLUTCOAACBP,3
LCAT12e,3
LCAT13e,3
LCAT54e,3
LCAT15e,3
HDDACBP,3
HDECAACBP,3
HDECEACBP,3
HEDCECRNe,2
MAGOLE_HSe,3
LPS5e,3
PCHOLMYR_HSPLA2,3
PCHOLPALM_HSPLA2,3
HEXCOAACBP,3
HEXDCRNe,2
PEPALM_HSPLA2,3
FATP6t,4
PCHOLSTE_HSPLA2,3
PCHOL2OLE_HSPLA2,3
PCHOL2STE_HSPLA2,3
HEXDICOAACBP,2
HOCDACBP,3
HOCTDACBP,3
HOCTDEC2CRNe,2
HOCTDECCRNe,2
PCHOLN15_HSPLA2,3
PCHOLN183_HSPLA2,3
PCHOLN19_HSPLA2,3
PCHOLN201_HSPLA2,3
PCHOLN204_HSPLA2,3
PCHOLDEIC_HSPLA2,3
PCHOLLINL_HSPLA2,3
OCD11CRNCACT,4
OCD11CRNCPT2_1,4
OCTDEC2ACBP,3
OCTDECCACT,4
OCTDECCPT2,4
OMHDOCOSACTD,2
OMHPALTD,2
PRISTCOAtcx,4
SEBACACT,2
SEBACIDTD,2
CE4843HYDc,3
FACOAE60,3
TETDECA511ACc,3
HMCARNc,3
METTRANSc,3
SEBCOACROT,3
PALFATPtc,4
METDECARc,3
FATP9t,4
3MTPte,3
TTDCRNNAt,3
PCHOLHSTDe_1,2
PEHSFABPe,4
PMTCOAFABP1tc_1,4
PNTOte,1
PROGLYPEPT1tc,4
AMPTASEPG,4
SERATB0tc,4
TAUBETAtc,4
TAUPAT1c,4
THRATB0tc,4
VITKtl,2
1a25DHVITD3TRn,2
25HVITD3c,2
15KPROSTGF2t,3
21HPRGNLONEt2,3
34HPLte,3
3HMPtd,3
3MHISt3,3
4AABUTNt,3
4TMEABUTNt1,3
4TMEABUTNt2,3
5MTHFt2,4
ADNK3,4
ADNK4,4
56DTHMtd,3
AMETtm,2
ARACHFATPc,4
ASPte,1
BIDGLCURr,2
CHOLESACATc_1,2
CHOLESTle_1,4
56DURAt,3
5AOPt,3
5HPETATP,3
5HPETtd,3
7DHCHSTEROLt,3
ABT_Dt,3
ABTpp2,3
ABTD1,3
ACGLYtc,3
ACLYSt,3
ACLYStm,3
ADPACtd,2
DATPtm_cho,2
DHAPtm,2
DM_1a25dhvitd3_n,0
DM_4abut_n,0
DM_5HPET_r,0
DM_pe_hs_r,0
DPCOAPPe,3
DPMVD,4
ADPOHt,3
ALLTNti,3
AMETt,3
EX_7dhchsterol_e,0
EX_acgly_e,0
EX_aclys_e,0
THMDt5,4
TTDCAFATPc,4
q10tm,2
4MOPte,2
AHCYSte,1
DM_anth_c,0
DM_fol_c,3
DM_pnto__R_c,1
EX_4mop_e,0
EX_5mta_e,0
EX_adpac_e,0
EX_biliverd_e,0
EX_C04805_e,0
EX_C06315_e,0
EX_C11695_e,0
EX_C14768_e,0
EX_C14770_e,0
EX_C14825_e,0
EX_C14826_e,0
EX_CE0955_e,0
EX_5oxpro_e,0
EX_cbasp_e,0
OROTGLUt,4
GLYALDtr,1
LKYNRtr2,3
LKYNRtr3,4
BALAPAT1tc2,2
BALABETAtc2,2
CRTNtr,2
EX_CE1556_e,0
EX_CE2028_e,0
EX_CE2445_e,0
EX_CE2537_e,0
EX_CE5304_e,0
EX_CE6247_e,0
EX_CE7172_e,0
KYNATEtr,2
QULNtr,0
2PGtr,4
CARNtr,0
CHOLPtr,2
CYST_Ltr,2
DCMPtr,0
DHAPtr,0
ICITtr,0
EX_cortsn_e,0
EX_didecaeth_e,0
EX_diholineth_e,0
EX_docteteth_e,0
EX_dodecanac_e,0
EX_forglu_e,0
EX_hepdeceth_e,0
EX_hexdeceeth_e,0
EX_hmcarn_e,0
EX_hmcr_e,0
L2AADPtr,0
XMPtr,0
XTSNtr,0
UDPGLCURtr,0
IMPtr,0
EX_hxcoa_e,0
EX_leuktrB4woh_e,0
EX_magarachi_hs_e,0
EX_magole_hs_e,0
EX_magpalm_hs_e,0
NICRNtr,0
OROT5Ptr,0
LCAT18e,3
LCAT19e,3
LCAT21e,3
EX_mi1p__D_e,0
EX_Nacasp_e,0
EX_nwharg_e,0
EX_oleth_e,0
LCAT23e,3
LCAT25e,3
LCAT2e,3
LCAT30e,3
LCAT32e,3
LCAT35e,3
LCAT37e,3
LCAT38e,3
LCAT3e,3
LCAT40e,3
EX_pailar_hs_e,0
EX_pchol2ste_hs_e,0
GLYACm,3
LYSACm,3
GLYC_Rt,3
HC00319t1,3
HC02149td,3
HEPDECETH,3
HEXDIACtd,2
HMCARNt,3
HXCOAm,3
HXCOAte,3
LCAT41e,3
LCAT56e,3
LCAT47e,3
LCAT48e,3
LCAT4e,3
LCAT51e,3
LCAT53e,3
HXCOAtx,3
IND3ACt,3
LPIPECOLtx,3
LTHSTRLt,3
MEV_Rt,3
NACASPt,3
LCAT57e,3
LCAT5e,3
LCAT9e,3
SMS1,3
SMS16,3
SMS14,3
SMS15,3
SMS6,3
SMS7,3
SMS9,3
XOLEST183CEH,3
OAAt_1,3
OLEETH,3
pac,3
PCHOLN205_HSPLA2,3
PCHOLN224_HSPLA2,3
PELINETH,3
PENDECAETH,3
PCHOLN226_HSPLA2,3
PROSTGI2c,3
PEDH203_HSPLA2,3
PEDH14_HSPLA2,3
PEDH161_HSPLA2,3
PEDH17_HSPLA2,3
PAILAR_HSPLA2,3
PCHOLN28_HSPLA2,3
SACCRP_Lte,3
SACCRP_Ltm,3
SEBACIDtd,2
SUBEACtd,2
TETDECA511ACtd,3
THRACm,3
THRNTt,3
TRIDECETH,3
TTDCEAATP,3
C03990ATP,3
C03990t,3
C04483t1,3
C04717td,3
C04805ATP,3
C05953tm,3
C05957t,3
C05957td,3
C06315t,3
URCANt,3
WHARACHDt,3
WHARACHDtr,3
ACILEm,3
ACILEte,3
EX_acile__L_e,0
ACLEUte,3
EX_hisasp_e,0
EX_hisglnala_e,0
EX_hisglylys_e,0
C14768ATP,3
C14769td1,3
C14769td2,3
C14771ATP,3
C14825ATP,3
C14825td,3
C14826td,3
CE0955te,3
CE0955tr,3
CE1273t1,3
CE1273t2,3
EX_hishislys_e,0
EX_hislysile_e,0
EX_hismet_e,0
EX_ileasnhis_e,0
EX_ileglnglu_e,0
EX_ileglyarg_e,0
EX_ileserarg_e,0
EX_iletrptyr_e,0
CE1297t,3
CE1297td,3
CE2176t,3
CE2445t,3
CE2510t,3
CE2513ATP,3
CE2537ATP,3
CE4843t,3
EX_leualaarg_e,0
EX_leupro_e,0
EX_leutrparg_e,0
EX_leutyrtyr_e,0
EX_lysgluglu_e,0
EX_lyslyslys_e,0
EX_lyspheile_e,0
EX_lystyrile_e,0
EX_lysvaltrp_e,0
EX_metargleu_e,0
CE5304t,3
CE6031t,3
CE7082ATP,3
CORTSNt,3
CORTSNti,3
DIDECAETH,3
DIHOLINETH,3
EX_12HPET_e,0
EX_2oxoadp_e,0
EX_34hpl_e,0
EX_3hpp_e,0
EX_metasntyr_e,0
EX_metglyarg_e,0
EX_methislys_e,0
EX_metmetile_e,0
EX_mettrpphe_e,0
EX_pheglnphe_e,0
EX_pheleu_e,0
EX_phelysala_e,0
EX_3uib_e,0
EX_4aabutn_e,0
EX_pcholdoc_hs_e,0
EX_pcholeic_hs_e,0
EX_pcholhep_hs_e,0
EX_phephe_e,0
EX_phepheasn_e,0
EX_phethrlys_e,0
EX_phetrpleu_e,0
EX_pchollinl_hs_e,0
EX_pcholmyr_hs_e,0
EX_pcholn15_hs_e,0
EX_pcholn183_hs_e,0
EX_pcholn1836_hs_e,0
EX_pcholn19_hs_e,0
EX_pcholn203_hs_e,0
EX_pcholn204_hs_e,0
EX_pcholn224_hs_e,0
EX_phetyr_e,0
EX_proargasp_e,0
EX_procys_e,0
EX_proglulys_e,0
ALAARGGLYt,2
ALAASNLEUt,2
ALAHISALAt,2
ARGCYSGLYt,2
ARGGLUGLUt,2
ARGGLYGLYt,2
ARGLEUPHEt,2
ARGLYSASPt,2
ARGPHEARGt,2
EX_pcholn225_hs_e,0
EX_pcholn2254_hs_e,0
EX_pcholn28_hs_e,0
EX_pcholn281_hs_e,0
EX_pcholole_hs_e,0
EX_pcholpalme_hs_e,0
EX_pcholste_hs_e,0
EX_pe12_hs_e,0
EX_pe13_hs_e,0
ARGSERSERt,2
ARGTYRVALt,2
ARGVALCYSt,2
ARGVALTRPt,2
ASNCYSCYSt,2
ASNMETPROt,2
ASNPHEASPt,2
ASNPHECYSt,2
ASNTYRGLYt,2
ASNTYRPHEt,2
ASNTYRTHRt,2
ASPGLUt,2
CYSCYSt,2
CYSGLNMETt,2
CYSTYRASNt,2
EX_pe17_hs_e,0
EX_pe224_hs_e,0
EX_pedh203_hs_e,0
EX_pelinl_hs_e,0
EX_peole_hs_e,0
EX_saccrp__L_e,0
EX_sphmyln181161_hs_e,0
EX_sphmyln18117_hs_e,0
EX_sphmyln18118_hs_e,0
EX_sphmyln181201_hs_e,0
EX_sphmyln18123_hs_e,0
EX_sphmyln1824_hs_e,0
EX_sphmyln1825_hs_e,0
EX_steeth_e,0
EX_tetdecaeth_e,0
EX_trideceth_e,0
EX_urcan_e,0
EX_xolest183_hs_e,0
GLNASNGLNt,2
GLNHISHISt,2
LYSCYSHISt,2
LYSPHEILEt,2
LYSTRPARGt,2
LYSVALTRPt,2
METASNTYRt,2
METHISLYSt,2
METMETILEt,2
METPHEARGt,2
PHEGLNPHEt,2
PHEPHEt,2
PHEPROARGt,2
PHESERTRPt,2
PHETRPLEUt,2
PHETYRt,2
PHETYRLYSt,2
PROARGCYSt,2
PROCYSt,2
PROGLULYSt,2
EX_estriol_e,0
EX_5aop_e,0
EX_abt__D_e,0
EX_acglu_e,0
EX_CE2510_e,0
EX_ddca_e,0
EX_glyc__R_e,0
EX_Lcyst_e,0
EX_pac_e,0
EX_pser__L_e,0
ACHOMm,3
HC02195c,3
HC02196c,3
HC02220c,3
HC02194c,3
URSCHOLCOAc,3
HC02194te,3
XOL27OHtmc,3
PROPHEt,2
PROPROARGt,2
PROTRPLYSt,2
PROVALGLNt,2
SERARGALAt,2
SERCYSARGt,2
SERGLYGLUt,2
VALLEUPHEt,2
VALPHEARGt,2
VALSERARGt,2
VALTRPVALt,2
TRPGLYASPt,2
ALALYSTHRr,2
ARGALAPHEr,2
ARGARGr,2
ARGCYSGLYr,2
ARGCYSSERr,2
ARGGLUGLUr,2
ARGGLUPROr,2
ARGGLYGLYr,2
ARGHISTHRr,2
ARGLYSASPr,2
EX_bgly_e,0
MEPIt,2
LEULEUt,2
GLYPROt,2
PROGLyt,2
DHBPTt,2
THBPTt,2
EX_normete__L_e,0
EX_mepi_e,0
EX_thbpt_e,0
EX_adprib_e,0
EX_proleuarg_e,0
EX_protrpthr_e,0
EX_serargala_e,0
EX_serargtrp_e,0
EX_sercysarg_e,0
EX_serglyglu_e,0
ARGSERSERr,2
ARGTYRVALr,2
ARGVALTRPr,2
ASNCYSCYSr,2
ASNMETPROr,2
ASNPHEASPr,2
ASNPHECYSr,2
ASNTYRGLYr,2
ASNTYRPHEr,2
ASNTYRTHRr,2
ASPASNGLUr,2
ASPGLUr,2
ASPLYSHISr,2
CYSGLNMETr,2
CYSGLUHISr,2
GLNHISHISr,2
GLNHISLYSr,2
GLNPROGLUr,2
GLNTRPGLUr,2
GLNTYRLEUr,2
GLUARGLEUr,2
GLUMETHISr,2
GLUTHRr,2
GLUTRPALAr,2
GLYHISASNr,2
PE224_HSte,2
EX_serphelys_e,0
EX_sertrphis_e,0
EX_thrargtyr_e,0
EX_thrasntyr_e,0
EX_thrglnglu_e,0
EX_thrhishis_e,0
EX_thrilearg_e,0
EX_thrmetarg_e,0
EX_trpalapro_e,0
EX_trpaspasp_e,0
EX_trpgluleu_e,0
EX_trpglutyr_e,0
EX_trpglyval_e,0
EX_trphismet_e,0
EX_trpmetarg_e,0
EX_trpphe_e,0
EX_trpprogly_e,0
EX_trpproleu_e,0
EX_trpproval_e,0
EX_trpsertyr_e,0
EX_trpthrglu_e,0
EX_trpthrile_e,0
EX_trpthrtyr_e,0
EX_trpvalasp_e,0
PCHOLN261_HSte,2
PCHOLN28_HSte,2
HDCECRNtr,2
LNELDCCRNtr,2
STCRNtr,2
EX_sphmyln_hs_e,0
BGLYtm,2
LHCYSTIN,3
LHCYSTINt,2
EX_Lhcystin_e,0
MALOAAtm,2
EX_tyrala_e,0
EX_tyralaphe_e,0
EX_tyrargglu_e,0
EX_tyrasparg_e,0
EX_tyrcysgly_e,0
EX_tyrglu_e,0
EX_valleuphe_e,0
EX_vallystyr_e,0
EX_valtrpphe_e,0
EX_valtrpval_e,0
EX_valval_e,0
EX_trpglyasp_e,0
ALAARGCYSt,2
GLNLYSLYSt,2
GLNLYSTRPt,2
GLULEUt,2
GLUTHRt,2
GLUTRPALAt,2
GLYHISASNt,2
GLYHISLYSt,2
GLYLYSCYSt,2
GLYLYSPHEt,2
GLYTYRLYSt,2
HISARGCYSt,2
HISARGSERt,2
HISCYSCYSt,2
MLTHFtm,4
2MOPtm,4
URIK3,3
PSDm_hsc,3
r2514e,4
RE2675C2,4
3MOXTYRESSte,4
ADRNLtu,4
AGPAT4,1
BANDMT,1
ACDO,1
DKMPPD3_1,1
DM_pe_hs_c,0
SK_akg_c,0
SK_mi14p_c,0
GTHOXti2,1
NORMETEVESSte,1
OROATP,1
HISGLUt,2
HISGLUGLNt,2
HISHISLYSt,2
HISLYSGLUt,2
HISLYSTHRt,2
HISMETGLNt,2
HISPHEARGt,2
HISPROLYSt,2
HISTRPHISt,2
ILEARGILEt,2
ILEASPt,2
ILEGLNGLUt,2
ILETRPTYRt,2
LEUALAARGt,2
LEULEUTRPt,2
LEUSERTRPt,2
SK_band_c,0
Ht,4
UGT1A10c,4
ACGALtr,4
CBPS,4
CO2t,1
DGK1,4
ATPM,0
DPCOAK,4
ENO,0
EX_akg_e,0
EX_asn__L_e,0
LEUTYRTYRt,2
SERPHELYSt,2
THRARGTYRt,2
THRASNTYRt,2
THRGLNGLUt,2
THRGLNTYRt,2
THRMETARGt,2
THRTHRARGt,2
TRPALAPROt,2
TRPGLUPROt,2
TRPGLYLEUt,2
EX_cgly_e,0
EX_co2_e,0
EX_cytd_e,0
EX_dad_2_e,0
EX_dcyt_e,0
EX_dgsn_e,0
EX_duri_e,0
EX_fum_e,0
EX_glypro_e,0
EX_h_e,0
EX_ile__L_e,0
EX_met__L_e,0
EX_na1_e,0
TRPHISMETt,2
TRPILELYSt,2
TRPLYSt,2
TRPMETVALt,2
TRPPROGLYt,2
TRPPROVALt,2
TRPTHRGLUt,2
TRPTYRTYRt,2
TYRALAPHEt,2
TYRARGGLUt,2
TYRARGSERt,2
TYRCYSGLYt,2
TYRCYSTHRt,2
TYRTHRt,2
TYRTRPPHEt,2
TYRTYRt,2
GLYHISLYSr,2
GLYLYSCYSr,2
EX_ppi_e,0
EX_pro__L_e,0
EX_ser__L_e,0
EX_so4_e,0
EX_val__L_e,0
FBA,0
EX_gua_e,0
NDPK7,4
NDPK8,4
NDPK9,4
NNDPR,3
NTD1,4
PGI,0
PGK,0
PGL,0
HISARGCYSr,2
HISARGSERr,2
HISASPr,2
HISCYSCYSr,2
HISGLNALAr,2
HISGLYLYSr,2
HISLYSALAr,2
HISLYSGLUr,2
HISMETr,2
HISPHEARGr,2
HISPROLYSr,2
ILEASNHISr,2
ILEASPr,2
ILESERARGr,2
PMANM,0
PNP,4
PPA,4
PPCDC,4
PPM,0
PPNCL3,4
PRO1x,2
LEUALAARGr,2
LEUASNASPr,2
LEUTRPr,2
LEUTRPARGr,2
LEUVALr,2
LYSARGLEUr,2
LYSGLNPHEr,2
LYSGLUGLUr,2
LYSPHEILEr,2
LYSTYRILEr,2
LYSVALTRPr,2
METARGLEUr,2
PSERT,4
PSP_L,4
PUNP2,4
PUNP4,4
RBFK,4
RNDR1,2
RPI,0
SPMS,4
SPODM,4
TKT2,0
METGLNTYRr,2
METGLYARGr,2
METHISLYSr,2
METMETILEr,2
METTRPPHEr,2
PHEASNMETr,2
PHEASPr,2
PHEGLNPHEr,2
TMDK1,4
LDH_L,0
PHEPHEr,2
LGTHL,4
PHEPHEASNr,2
PHETHRLYSr,2
MI3PP,4
NTD3,4
FBA4,4
ORNDC,4
PHETA1,2
PIt7,4
PYDAMK,4
TYRTA,4
PYDXtr,2
EX_4hbz_e,0
EX_34dhpha_e,0
PHETRPLEUr,2
PHETYRr,2
PHETYRGLNr,2
PHETYRLYSr,2
PROARGASPr,2
PROASNCYSr,2
PROCYSr,2
PROGLULYSr,2
PROTRPLYSr,2
SERARGALAr,2
SERARGTRPr,2
SERPHELYSr,2
THRARGTYRr,2
THRGLNGLUr,2
THRHISHISr,2
THRPHEARGr,2
THRSERARGr,2
THRTHRARGr,2
TRPARGALAr,2
EX_ppa_e,0
UGLT,0
URCN,4
DCMPDA,2
EX_lcts_e,0
FTHFLi,4
ACALDt,2
EX_sucr_e,0
AACOAT,4
EX_pheme_e,0
GLNt4,4
MTRI,2
TRPASPASPr,2
TRPGLNGLNr,2
TRPGLUGLYr,2
TRPGLULEUr,2
TRPGLUPROr,2
TRPGLYLEUr,2
TRPGLYPHEr,2
TRPHISMETr,2
TRPILELYSr,2
TRPMETVALr,2
TRPPROGLYr,2
TRPPROLEUr,2
TRPTHRGLUr,2
TRPTHRTYRr,2
TRPTYRTYRr,2
TRPVALASPr,2
TYRALAPHEr,2
CE2537ABCt,3
CE7082UPKt,3
CE7172UPKt,3
DIGALSGALSIDEte,3
NRVNCABCt,3
PAIL_hs_SECt,3
PAILPALM_HSSECt,3
PCHOLAR_HSABCt,4
PCHOLHEP_HSABCt,4
PCHOLMYR_HsABCt,4
PCHOLN15_HSABCt,4
PCHOLN1836_HSABCt,4
PCHOLN19_HSABCt,4
PCHOLN201_HSABCt,4
PCHOLN204_HSABCt,4
PCHOLN205_HSABCt,4
PCHOLN264_HSABCt,4
PCHOLSTE_HSABCt,4
PE12_HSABCt,4
TYRARGGLUr,2
TYRASPARGr,2
TYRCYSGLYr,2
TYRLEUARGr,2
TYRPHETYRr,2
TYRTHRr,2
TYRTRPPHEr,2
VALARGGLYr,2
VALHISASNr,2
VALLYSTYRr,2
VALPHEARGr,2
VALSERARGr,2
VALTRPPHEr,2
VALVALr,2
EX_homoval_e,0
GLYCLTtm,2
TYMc,3
DOPAc,3
PCHOL2PALM_HSte,2
Pe13_HSABCt,4
PE15_HSABCt,4
PE226_HSABCt,4
PEDH203_HSABCt,4
PELPALM_HSABCt,4
PEOLE_HSABCt,4
SPHMYLN18114_hs_SECt,3
SPHMYLN18115_hs_SECt,3
SPHMYLN18116_hs_SECt,3
SPHMYLN181161_hs_SECt,3
SPHMYLN181181_hs_SECt,3
SPHMYLN181201_hs_SECt,3
SPHMYLN18121_hs_SECt,3
SPHMYLN18122_hs_SECt,3
SPHMYLN181221_hs_SECt,3
SPHMYLN1825_hs_SECt,3
3AIBt1,2
APRGSTRNt1e,3
PAFt,3
PCHOL2LINL_HSt1e,3
PCHOL2OLE_HSt1e,3
XOLEST183te,2
CORE7t,4
EX_lpam_e,0
EX_pa_hs_e,0
DM_C02712_c,0
F1Ate,1
F1Ate2,1
34HPLtm,1
3HPPtm,1
PGP_hs_tm,1
C02592tx,1
PROSTGE2t2r,1
PROSTGE2t2m,1
ESTRr,1
LTHSTRLtr,1
SK_11_cis_retfa_c,0
SK_C02528_c,0
SK_HC02191_c,0
SK_HC02192_c,0
SK_HC02194_c,0
PCHOL2STE_HSt1e,3
PCHOLAR_HSt1e,3
PCHOLDOC_HSt1e,3
PCHOLEIC_HSt1e,3
PCHOLMYR_Hst1e,3
PCHOLN19_HSt1e,3
PCHOLN203_HSt1e,3
PCHOLN204_HSt1e,3
PCHOLN205_HSt1e,3
PCHOLN224_HSt1e,3
PCHOLN2254_HSt1e,3
PCHOLN264_HSt1e,3
PCHOLOLE_HSt1e,3
PEPALM_HSt1e,3
PCHOLPALME_HSt1e,3
Pe13_HSt1e,3
PE17_HSt1e,3
PE203_HSt1e,3
PE2LINL_HSt1e,3
PEDH203_HSt1e,3
PELINL_HSt1e,3
PEOLE_HSt1e,3
TRYPTAte,3
SELMETHte,2
CE7090te,3
CE7096te,3
CE1447te,3
C05769te3,3
C05770te4,3
MLTHFte3,2
CE2705t,3
MMAte,3
TYMte,3
HDD2CRNte2,2
SK_HC02196_c,0
SK_HC02220_c,0
SK_chol_c,0
SK_cholate_c,0
SK_coa_c,0
FBA2,2
FBP,0
FCLT,0
FEROc,4
FMNAT,2
FT,0
FUM,0
G3PD1ir,4
G6PDH2r,0
GALt2_2,4
GAPD,0
GF6PTA,4
GHMT2r,4
GLNS,2
GLYPHEHYc,1
MLTHFte1,2
CE1918te,3
EX_CE4969_e,0
NACCYStm,3
EX_CE1310_e,0
AGMt_m,3
4HBZte,1
EX_sucsal_e,0
EX_CE7081_e,0
EX_12harachd_e,0
18HARACHDtr,3
EX_sql_e,0
ORN_Dtx,1
EX_melatn_e,0
GMAND,0
GMPS2,4
GTPCI,4
HEX1,2
ILETA,4
INSt2,0
L_LACt2r,4
MAN6PI,2
MTHFC,4
MTHFD,4
NADK,4
NAt3_1,4
NDPK1,4
NDPK3,4
NDPK5,4
UMPK,4
EX_6hoxmelatn_e,0
C10164te,1
EX_CE4890_e,0
C05769te2,3
EX_C05767_e,0
C05770te3,3
EX_mhista_e,0
EX_13dampp_e,0
EX_mma_e,0
EX_ametam_e,0
XYLULte,1
EX_xylu__L_e,0
EX_xylu__D_e,0
CE0737te,3
EX_sphings_e,0
HDD2CRNte,2
EX_sphgn_e,0
EX_N1aspmd_e,0
UPP3S,0
UPPDC1,4
URIt2,0
r0082,0
PPNCL2,0
FPGS_1,4
EX_ala__L_e,0
ALAt2r,2
EX_his__L_e,0
NTD4,2
NTD5,2
NTD6,2
NTD7,4
C13856te,2
PRISTte,3
CE2049te,3
EX_fdp_e,0
DOPASULT4,4
UDPG4DOPA,3
NTD8,4
NTD9,2
NTD11,4
NADS2,4
GUAt,4
ADPRDP,4
CATr,4
DM_k_g,0
DM_na1_r,0
DM_na1_c,0
DM_retn_n,0
DM_hhxdcal_c,0
DM_15HPET_x,0
ALCD1,4
GLYCK,0
ABUTD,4
AGDC,2
CYTK2,4
EX_cit_e,0
EX_csn_e,0
EX_etha_e,0
EX_fol_e,0
EX_galt_e,0
DM_15HPET_r,0
SK_Ser_Gly_Ala_X_Gly_r,0
EX_CE5026_e,0
EX_5cysgly34dhphe_e,0
EX_CE1261_e,0
EX_gm1_hs_e,0
EX_gm1b_hs_e,0
EX_gd1b_hs_e,0
EX_glcr_e,0
EX_glcur_e,0
EX_hxan_e,0
EX_thm_e,0
EX_trp__L_e,0
EX_ura_e,0
EX_xan_e,0
EX_xyl__D_e,0
FACOAL161,4
G6PDA,4
GALKr,0
HMR_0019,1
HMR_0156,1
FA40COAtm,1
HMR_0167,1
HMR_0176,1
HMR_0177,1
HMR_0586,1
HMR_0182,1
HMR_0191,1
HMR_0192,1
HMR_0193,1
FACOAE140,1
HMR_0201,1
GLUPRT,4
GLXO1,4
GLYOX,4
GPDDA1,0
HEX7,2
HISDr,4
HXPRT,4
HYXNt,4
LDH_D,2
MTHFD2i,2
EX_mvlac_e,0
TIGGLYc,4
TIGGLYtm,3
HMR_0204,1
HMR_0207,1
HMR_0209,1
HMR_0211,1
FACOAE161,1
